stock,sentiment,timestamp
CIB,0.5719,2026-04-30T01:49:48.917985
CIB,0.0516,2026-04-30T01:49:48.922962
CIB,0.4939,2026-04-30T01:49:48.927987
CIB,0.9274,2026-04-30T01:49:48.933029
FAISAL,0.5719,2026-04-30T01:49:49.506679
FAISAL,0.0516,2026-04-30T01:49:49.523393
FAISAL,0.4939,2026-04-30T01:49:49.530548
FAISAL,0.9274,2026-04-30T01:49:49.537531
FAISAL,-0.9231,2026-04-30T01:49:49.543221
FAISAL,0.6705,2026-04-30T01:49:49.548806
FAISAL,0.6486,2026-04-30T01:49:49.554168
FAISAL,0.6361,2026-04-30T01:49:49.559339
HDB,0.5719,2026-04-30T01:49:50.127451
HDB,0.0516,2026-04-30T01:49:50.133648
HDB,0.4939,2026-04-30T01:49:50.140804
HDB,0.9274,2026-04-30T01:49:50.146575
HDB,-0.9231,2026-04-30T01:49:50.151756
HDB,0.6705,2026-04-30T01:49:50.157922
HDB,0.6486,2026-04-30T01:49:50.163045
HDB,0.6361,2026-04-30T01:49:50.168293
ADIB,0.5719,2026-04-30T01:49:50.736195
ADIB,0.0516,2026-04-30T01:49:50.741732
ADIB,0.4939,2026-04-30T01:49:50.747736
ADIB,0.9274,2026-04-30T01:49:50.753026
ADIB,-0.9231,2026-04-30T01:49:50.758375
ADIB,0.6705,2026-04-30T01:49:50.763713
ADIB,0.6486,2026-04-30T01:49:50.769208
ADIB,0.6361,2026-04-30T01:49:50.774346
CIB,-0.296,2026-04-30T01:50:21.763957
CIB,0.0,2026-04-30T01:50:21.770032
CIB,0.0,2026-04-30T01:50:21.776668
CIB,-0.101,2026-04-30T01:50:21.782433
CIB,-0.872,2026-04-30T01:50:21.787889
CIB,-0.5664,2026-04-30T01:50:21.793067
CIB,0.5719,2026-04-30T01:50:21.798209
CIB,0.0516,2026-04-30T01:50:21.803271
CIB,0.4939,2026-04-30T01:50:21.808764
CIB,0.9274,2026-04-30T01:50:21.814111
FAISAL,0.5719,2026-04-30T01:50:22.390690
FAISAL,0.0516,2026-04-30T01:50:22.396197
FAISAL,0.4939,2026-04-30T01:50:22.401506
FAISAL,0.9274,2026-04-30T01:50:22.406923
FAISAL,-0.9231,2026-04-30T01:50:22.412418
FAISAL,0.6705,2026-04-30T01:50:22.417446
FAISAL,0.6486,2026-04-30T01:50:22.422496
FAISAL,0.6361,2026-04-30T01:50:22.427534
HDB,0.5719,2026-04-30T01:50:23.014881
HDB,0.0516,2026-04-30T01:50:23.020745
HDB,0.4939,2026-04-30T01:50:23.026148
HDB,0.9274,2026-04-30T01:50:23.031639
HDB,-0.9231,2026-04-30T01:50:23.037114
HDB,0.6705,2026-04-30T01:50:23.043297
HDB,0.6486,2026-04-30T01:50:23.049518
HDB,0.6361,2026-04-30T01:50:23.055099
ADIB,0.5719,2026-04-30T01:50:23.612584
ADIB,0.0516,2026-04-30T01:50:23.620350
ADIB,0.4939,2026-04-30T01:50:23.627906
ADIB,0.9274,2026-04-30T01:50:23.634188
ADIB,-0.9231,2026-04-30T01:50:23.640006
ADIB,0.6705,2026-04-30T01:50:23.646051
ADIB,0.6486,2026-04-30T01:50:23.651736
ADIB,0.6361,2026-04-30T01:50:23.657488
CIB,-0.296,2026-04-30T01:50:54.448366
CIB,0.0,2026-04-30T01:50:54.454053
CIB,0.0,2026-04-30T01:50:54.459818
CIB,-0.101,2026-04-30T01:50:54.465483
CIB,-0.872,2026-04-30T01:50:54.471122
CIB,-0.5664,2026-04-30T01:50:54.476895
CIB,0.5719,2026-04-30T01:50:54.482543
CIB,0.0516,2026-04-30T01:50:54.488348
CIB,0.4939,2026-04-30T01:50:54.494133
CIB,0.9274,2026-04-30T01:50:54.499877
FAISAL,0.5719,2026-04-30T01:50:55.065144
FAISAL,0.0516,2026-04-30T01:50:55.070454
FAISAL,0.4939,2026-04-30T01:50:55.075784
FAISAL,0.9274,2026-04-30T01:50:55.080973
FAISAL,-0.9231,2026-04-30T01:50:55.085941
FAISAL,0.6705,2026-04-30T01:50:55.090989
FAISAL,0.6486,2026-04-30T01:50:55.096281
FAISAL,0.6361,2026-04-30T01:50:55.101455
HDB,0.5719,2026-04-30T01:50:55.680326
HDB,0.0516,2026-04-30T01:50:55.685518
HDB,0.4939,2026-04-30T01:50:55.690566
HDB,0.9274,2026-04-30T01:50:55.695787
HDB,-0.9231,2026-04-30T01:50:55.700989
HDB,0.6705,2026-04-30T01:50:55.706047
HDB,0.6486,2026-04-30T01:50:55.711182
HDB,0.6361,2026-04-30T01:50:55.716510
ADIB,0.5719,2026-04-30T01:50:56.295011
ADIB,0.0516,2026-04-30T01:50:56.300939
ADIB,0.4939,2026-04-30T01:50:56.306887
ADIB,0.9274,2026-04-30T01:50:56.313115
ADIB,-0.9231,2026-04-30T01:50:56.318510
ADIB,0.6705,2026-04-30T01:50:56.323686
ADIB,0.6486,2026-04-30T01:50:56.329335
ADIB,0.6361,2026-04-30T01:50:56.334438
CIB,-0.296,2026-04-30T01:51:26.950322
CIB,0.0,2026-04-30T01:51:26.955999
CIB,0.0,2026-04-30T01:51:26.961815
CIB,-0.101,2026-04-30T01:51:26.967599
CIB,-0.872,2026-04-30T01:51:26.972845
CIB,-0.5664,2026-04-30T01:51:26.978231
CIB,0.5719,2026-04-30T01:51:26.983513
CIB,0.0516,2026-04-30T01:51:26.988669
CIB,0.4939,2026-04-30T01:51:26.994524
CIB,0.9274,2026-04-30T01:51:27.000069
FAISAL,0.5719,2026-04-30T01:51:27.553920
FAISAL,0.0516,2026-04-30T01:51:27.559054
FAISAL,0.4939,2026-04-30T01:51:27.564210
FAISAL,0.9274,2026-04-30T01:51:27.569293
FAISAL,-0.9231,2026-04-30T01:51:27.574548
FAISAL,0.6705,2026-04-30T01:51:27.579528
FAISAL,0.6486,2026-04-30T01:51:27.584546
FAISAL,0.6361,2026-04-30T01:51:27.589488
HDB,0.5719,2026-04-30T01:51:28.171137
HDB,0.0516,2026-04-30T01:51:28.176657
HDB,0.4939,2026-04-30T01:51:28.183242
HDB,0.9274,2026-04-30T01:51:28.188664
HDB,-0.9231,2026-04-30T01:51:28.194114
HDB,0.6705,2026-04-30T01:51:28.199754
HDB,0.6486,2026-04-30T01:51:28.205361
HDB,0.6361,2026-04-30T01:51:28.210785
ADIB,0.5719,2026-04-30T01:51:28.831905
ADIB,0.0516,2026-04-30T01:51:28.837383
ADIB,0.4939,2026-04-30T01:51:28.843499
ADIB,0.9274,2026-04-30T01:51:28.849697
ADIB,-0.9231,2026-04-30T01:51:28.856565
ADIB,0.6705,2026-04-30T01:51:28.861728
ADIB,0.6486,2026-04-30T01:51:28.866904
ADIB,0.6361,2026-04-30T01:51:28.872106
CIB,-0.296,2026-04-30T01:51:59.414720
CIB,0.0,2026-04-30T01:51:59.420150
CIB,0.0,2026-04-30T01:51:59.425268
CIB,-0.101,2026-04-30T01:51:59.430804
CIB,-0.872,2026-04-30T01:51:59.436391
CIB,-0.5664,2026-04-30T01:51:59.441746
CIB,0.5719,2026-04-30T01:51:59.446779
CIB,0.0516,2026-04-30T01:51:59.452256
CIB,0.4939,2026-04-30T01:51:59.457527
CIB,0.9274,2026-04-30T01:51:59.463091
FAISAL,0.5719,2026-04-30T01:52:00.063605
FAISAL,0.0516,2026-04-30T01:52:00.069414
FAISAL,0.4939,2026-04-30T01:52:00.074629
FAISAL,0.9274,2026-04-30T01:52:00.079876
FAISAL,-0.9231,2026-04-30T01:52:00.084892
FAISAL,0.6705,2026-04-30T01:52:00.089878
FAISAL,0.6486,2026-04-30T01:52:00.094821
FAISAL,0.6361,2026-04-30T01:52:00.099917
HDB,0.5719,2026-04-30T01:52:00.692022
HDB,0.0516,2026-04-30T01:52:00.698743
HDB,0.4939,2026-04-30T01:52:00.703913
HDB,0.9274,2026-04-30T01:52:00.709261
HDB,-0.9231,2026-04-30T01:52:00.714191
HDB,0.6705,2026-04-30T01:52:00.719242
HDB,0.6486,2026-04-30T01:52:00.724250
HDB,0.6361,2026-04-30T01:52:00.729331
ADIB,0.5719,2026-04-30T01:52:01.405205
ADIB,0.0516,2026-04-30T01:52:01.429292
ADIB,0.4939,2026-04-30T01:52:01.447444
ADIB,0.9274,2026-04-30T01:52:01.460600
ADIB,-0.9231,2026-04-30T01:52:01.468159
ADIB,0.6705,2026-04-30T01:52:01.474510
ADIB,0.6486,2026-04-30T01:52:01.480677
ADIB,0.6361,2026-04-30T01:52:01.486310
CIB,-0.296,2026-04-30T01:52:31.968565
CIB,0.0,2026-04-30T01:52:31.973805
CIB,0.0,2026-04-30T01:52:31.979053
CIB,-0.101,2026-04-30T01:52:31.984691
CIB,-0.872,2026-04-30T01:52:31.990257
CIB,-0.5664,2026-04-30T01:52:31.995957
CIB,0.5719,2026-04-30T01:52:32.001444
CIB,0.0516,2026-04-30T01:52:32.006743
CIB,0.4939,2026-04-30T01:52:32.011977
CIB,0.9274,2026-04-30T01:52:32.019072
FAISAL,0.5719,2026-04-30T01:52:32.597006
FAISAL,0.0516,2026-04-30T01:52:32.625602
FAISAL,0.4939,2026-04-30T01:52:32.636714
FAISAL,0.9274,2026-04-30T01:52:32.643006
FAISAL,-0.9231,2026-04-30T01:52:32.648632
FAISAL,0.6705,2026-04-30T01:52:32.654680
FAISAL,0.6486,2026-04-30T01:52:32.660313
FAISAL,0.6361,2026-04-30T01:52:32.665879
HDB,0.5719,2026-04-30T01:52:33.291114
HDB,0.0516,2026-04-30T01:52:33.299773
HDB,0.4939,2026-04-30T01:52:33.308144
HDB,0.9274,2026-04-30T01:52:33.313982
HDB,-0.9231,2026-04-30T01:52:33.319787
HDB,0.6705,2026-04-30T01:52:33.324901
HDB,0.6486,2026-04-30T01:52:33.330084
HDB,0.6361,2026-04-30T01:52:33.335308
ADIB,0.5719,2026-04-30T01:52:33.952524
ADIB,0.0516,2026-04-30T01:52:33.960718
ADIB,0.4939,2026-04-30T01:52:33.965985
ADIB,0.9274,2026-04-30T01:52:33.971069
ADIB,-0.9231,2026-04-30T01:52:33.976091
ADIB,0.6705,2026-04-30T01:52:33.981116
ADIB,0.6486,2026-04-30T01:52:33.986168
